Id,Label,Type,genre,year,language,topic_id,label_thema,nb_auteurs
"Cazorla Sánchez, Antonio_2025-11-19T21:38:24","Cazorla Sánchez, Antonio",author,male,,,,,
"Raeburn, Fraser_2025-11-19T21:38:24","Raeburn, Fraser",author,male,,,,,
"Radcliff, Pamela_2025-11-19T21:38:24","Radcliff, Pamela",author,female,,,,,
"Backes, Heidi_2025-11-19T21:38:24","Backes, Heidi",author,female,,,,,
"Talbot, Lynn K._2025-11-19T21:38:24","Talbot, Lynn K.",author,female,,,,,
"Ribeiro De Meneses, Filipe_2025-11-19T21:38:24","Ribeiro De Meneses, Filipe",author,male,,,,,
"Fisk, Bethan_2025-11-19T21:38:24","Fisk, Bethan",author,female,,,,,
"Radcliffe, Sarah A._2025-11-19T21:38:24","Radcliffe, Sarah A.",author,female,,,,,
"Bryce, Benjamin_2025-11-19T21:38:24","Bryce, Benjamin",author,male,,,,,
"Feldman, Irina Alexandra_2025-11-19T21:38:24","Feldman, Irina Alexandra",author,female,,,,,
"Rodriques, Janelle_2025-11-19T21:38:24","Rodriques, Janelle",author,female,,,,,
"Conlon, David_2025-11-19T21:38:24","Conlon, David",author,male,,,,,
"Wilke, Franziska D. H._2025-11-19T21:23:23","Wilke, Franziska D. H.",author,female,,,,,
"Křivánek, Roman_2025-11-19T21:23:23","Křivánek, Roman",author,male,,,,,
"Schulz, Lars_2025-11-19T21:23:23","Schulz, Lars",author,male,,,,,
"Bonhage, Alexander_2025-11-19T21:23:23","Bonhage, Alexander",author,male,,,,,
"Gilmour, Simon_2025-11-19T21:38:24","Gilmour, Simon",author,male,,,,,
"Henderson, Jon_2025-11-19T21:38:24","Henderson, Jon",author,male,,,,,
"Yunusbaev, Ural_2025-11-19T21:38:25",Ural Yunusbaev,author,male,,,,,
"Ionusbaev, Arslan_2025-11-19T21:38:25","Ionusbaev, Arslan",author,male,,,,,
"Han, Giyoun_2025-11-19T21:38:25","Han, Giyoun",author,unknown,,,,,
"Kwon, Hyung Wook_2025-11-19T21:38:25","Kwon, Hyung Wook",author,male,,,,,
"DUBA, William O._2025-11-19T21:38:26","DUBA, William O.",author,male,,,,,
"RIBORDY, Olivier_2025-11-19T21:38:26","RIBORDY, Olivier",author,male,,,,,
"Gubo, Stefan_2025-11-19T21:38:27",Štefan Gubo,author,male,,,,,
"Kmet, Tibor_2025-11-19T21:38:27",Tibor Kmet,author,male,,,,,
"Molnar, Andras_2025-11-19T21:38:27",András Molnár,author,male,,,,,
"Da Via, Silvia_2025-11-19T21:38:28","Da Via, Silvia",author,female,,,,,
"Petrella, Enrico_2025-11-19T21:38:28","Petrella, Enrico",author,male,,,,,
"Bove, Damien_2025-11-19T21:38:33","Bove, Damien",author,male,,,,,
"Messinger, David W._2025-11-19T21:38:33","Messinger, David W.",author,male,,,,,
"Velez-Reyes, Miguel_2025-11-19T21:38:33","Velez-Reyes, Miguel",author,male,,,,,
"Hammann, Simon_2025-11-19T21:38:34","Hammann, Simon",author,male,,,,,
"Nederbragt, Alexandra J_2025-11-19T21:38:34","Nederbragt, Alexandra J",author,female,,,,,
"Nicholson, Elizabeth_2025-11-19T21:38:34","Nicholson, Elizabeth",author,female,,,,,
"Taylor, Allie Rae_2025-11-19T21:38:34","Taylor, Allie Rae",author,female,,,,,
"Whelton, Helen_2025-11-19T21:38:34","Whelton, Helen",author,female,,,,,
"Madgwick, Richard_2025-11-19T21:16:39","Madgwick, Richard",author,male,,,,,
"Jazwa, Christopher S._2025-11-19T21:38:34","Jazwa, Christopher S.",author,male,,,,,
"Joslin, Terry L._2025-11-19T21:38:34","Joslin, Terry L.",author,male,,,,,
"Krause, Katja_2025-11-19T21:38:34","Krause, Katja",author,female,,,,,
"Dold, Dominic_2025-11-19T21:38:34","Dold, Dominic",author,male,,,,,
"Bertl, Kristina_2025-11-19T21:21:41","Bertl, Kristina",author,female,,,,,
"Rybaczek, Tina_2025-11-19T21:21:41","Rybaczek, Tina",author,female,,,,,
"Berger, Barbara_2025-11-19T21:21:41","Berger, Barbara",author,female,,,,,
"Traindl-Prohazka, Martina_2025-11-19T21:21:41","Traindl-Prohazka, Martina",author,female,,,,,
"Schuller-Götzburg, Peter_2025-11-19T21:21:41","Schuller-Götzburg, Peter",author,male,,,,,
"Cavell, Megan_2025-11-19T21:38:36","Cavell, Megan",author,female,,,,,
"Neville, Jennifer_2025-11-19T21:35:10","Neville, Jennifer",author,female,,,,,
"Zeller, Bernhard_2025-11-19T21:23:13","Zeller, Bernhard",author,male,,,,,
"WEST, CHARLES_2025-11-19T21:25:17","WEST, CHARLES",author,male,,,,,
"Tinti, Francesca_2025-11-19T21:22:11","Tinti, Francesca",author,female,,,,,
"Stoffella, Marco_2025-11-19T21:22:57","Stoffella, Marco",author,male,,,,,
"Schroeder, Nicolas_2025-11-19T21:15:51","Schroeder, Nicolas",author,male,,,,,
"van Rhijn, Carine_2025-11-19T21:29:39","van Rhijn, Carine",author,female,,,,,
"Kohl, Thomas_2025-11-19T21:38:36","Kohl, Thomas",author,male,,,,,
"Czock, Miriam_2025-11-19T21:38:36","Czock, Miriam",author,female,,,,,
"Emrani, H_2025-11-19T21:38:37","Emrani, H",author,unknown,,,,,
"Masoudi, A A_2025-11-19T21:38:37","Masoudi, A A",author,unknown,,,,,
"Vaez Torshizi, R_2025-11-19T21:38:37","Vaez Torshizi, R",author,unknown,,,,,
"Ehsani, A_2025-11-19T21:38:37","Ehsani, A",author,unknown,,,,,
"Harrington, Sue_2025-11-19T21:38:37","Harrington, Sue",author,female,,,,,
"Millard, Andrew_2025-11-19T21:38:37","Millard, Andrew",author,male,,,,,
"Hanot, Pauline_2025-11-19T21:38:39","Hanot, Pauline",author,female,,,,,
"Gerber, Sylvain_2025-11-19T21:38:39","Gerber, Sylvain",author,male,,,,,
"Guintard, Claude_2025-11-19T21:38:39","Guintard, Claude",author,male,,,,,
"Herrel, Anthony_2025-11-19T21:38:39","Herrel, Anthony",author,male,,,,,
"Verslype, Laurent_2025-11-19T21:38:39","Verslype, Laurent",author,male,,,,,
"Cornette, Raphaël_2025-11-19T21:38:39","Cornette, Raphaël",author,male,,,,,
"Melnikov, Georgy_2025-11-19T21:38:40","Melnikov, Georgy",author,male,,,,,
"Petrukhin, Vladimir_2025-11-19T21:38:40","Petrukhin, Vladimir",author,male,,,,,
"Tobias, Bendeguz_2025-11-19T21:21:15","Tobias, Bendeguz",author,male,,,,,
"Waldner, Thomas Koch_2025-11-19T21:38:40","Waldner, Thomas Koch",author,male,,,,,
"Niederstätter, Harald_2025-11-19T21:38:40","Niederstätter, Harald",author,male,,,,,
"Musalek, Christina_2025-11-19T21:38:40","Musalek, Christina",author,female,,,,,
"Saliari, Konstantina_2025-11-19T21:38:40","Saliari, Konstantina",author,female,,,,,
"Töchterle, Ulrike_2025-11-19T21:38:40","Töchterle, Ulrike",author,female,,,,,
"Parson, Walther_2025-11-19T21:35:24","Parson, Walther",author,male,,,,,
"de la Fuente Castro, Constanza_2025-11-19T21:38:41","de la Fuente Castro, Constanza",author,female,,,,,
"Holtsmark Nielsen, Sofie_2025-11-19T21:38:41","Holtsmark Nielsen, Sofie",author,female,,,,,
"Strand, Lisa Mariann_2025-11-19T21:38:41","Strand, Lisa Mariann",author,female,,,,,
"Buzhilova, A P_2025-11-19T21:21:18","Buzhilova, A P",author,female,,,,,
"Pushkina, Tamara_2025-11-19T21:38:41","Pushkina, Tamara",author,female,,,,,
"Falys, Ceri_2025-11-19T21:22:38","Falys, Ceri",author,unknown,,,,,
"Jørkov, Marie Louise Schjellerup_2025-11-19T21:38:41","Jørkov, Marie Louise Schjellerup",author,female,,,,,
"Østergaard Sørensen, Palle_2025-11-19T21:38:41","Østergaard Sørensen, Palle",author,male,,,,,
"Magnusson, Yvonne_2025-11-19T21:38:41","Magnusson, Yvonne",author,female,,,,,
"Gustin, Ingrid_2025-11-19T21:18:11","Gustin, Ingrid",author,female,,,,,
"Sutter, Gerd_2025-11-19T21:38:41","Sutter, Gerd",author,male,,,,,
"Smith, Geoffrey L_2025-11-19T21:38:41","Smith, Geoffrey L",author,male,,,,,
"Tikka, Katja_2025-11-19T21:38:41","Tikka, Katja",author,female,,,,,
"Sallila, Jussi_2025-11-19T21:38:41","Sallila, Jussi",author,male,,,,,
"Pranke, Piotr_2025-12-29T18:19:21","Pranke, Piotr",author,male,,,,,
"Zečević, Miloš_2025-12-29T18:19:21","Zečević, Miloš",author,male,,,,,
"Romanek, Michał_2025-12-29T18:19:22","Romanek, Michał",author,male,,,,,
"Neil, Bronwen_2025-11-19T21:26:48","Neil, Bronwen",author,male,,,,,
"Rosbrook, Catherine_2025-11-19T21:38:43","Rosbrook, Catherine",author,female,,,,,
"Memon, Jamshed_2025-11-19T21:38:44","Memon, Jamshed",author,male,,,,,
"Sami, Maira_2025-11-19T21:38:44","Sami, Maira",author,unknown,,,,,
"Khan, Rizwan Ahmed_2025-11-19T21:38:44","Khan, Rizwan Ahmed",author,male,,,,,
"Uddin, Mueen_2025-11-19T21:38:44","Uddin, Mueen",author,male,,,,,
"Wang, Bin_2025-11-19T21:38:44","Wang, Bin",author,unknown,,,,,
"Tan, Xuan_2025-11-19T21:38:44","Tan, Xuan",author,unknown,,,,,
"Song, Dongmei_2025-11-19T21:38:44","Song, Dongmei",author,female,,,,,
"Zhang, Ling_2025-11-19T21:38:44",Ling Zhang,author,female,,,,,
"Drtikolová Kaupová, Sylva_2025-11-19T21:38:44","Drtikolová Kaupová, Sylva",author,female,,,,,
"Schamall, Doris_2025-11-19T21:38:44","Schamall, Doris",author,female,,,,,
"Cvrček, Jan_2025-11-19T21:38:44","Cvrček, Jan",author,male,,,,,
"Půtová, Lenka_2025-11-19T21:38:44","Půtová, Lenka",author,female,,,,,
"Ebsen, Jannie Amsgaard_2025-11-19T21:38:44","Ebsen, Jannie Amsgaard",author,female,,,,,
"Pears, B._2025-11-19T21:38:44","Pears, B.",author,male,,,,,
"Toms, P._2025-11-19T21:38:44","Toms, P.",author,unknown,,,,,
"Wood, J._2025-11-19T21:38:44","Wood, J.",author,unknown,,,,,
"Jones, R._2025-11-19T21:38:44","Jones, R.",author,unknown,,,,,
"Korobov, Maksim_2025-11-19T21:21:14","Korobov, Maksim",author,male,,,,,
"Daróczi-Szabó, Márta_2025-11-19T21:38:45","Daróczi-Szabó, Márta",author,female,,,,,
"Kovács, Zsófia Eszter_2025-11-19T21:38:45","Kovács, Zsófia Eszter",author,female,,,,,
"Raczky, Pál_2025-11-19T21:38:45","Raczky, Pál",author,male,,,,,
"Kaur, Amreen_2025-11-19T21:38:47",Amreen Kaur,author,female,,,,,
"Raj, Ankit_2025-11-19T21:38:47",Ankit Raj,author,male,,,,,
"Jayanthi, N._2025-11-19T21:38:47","Jayanthi, N.",author,unknown,,,,,
"Indu, S._2025-11-19T21:38:47","Indu, S.",author,unknown,,,,,
"Khondaker, Md Tawkat Islam_2025-11-19T21:38:47","Khondaker, Md Tawkat Islam",author,male,,,,,
"Khan, Junaed Younus_2025-11-19T21:38:47","Khan, Junaed Younus",author,male,,,,,
"Alam, Tanvir_2025-11-19T21:38:47","Alam, Tanvir",author,male,,,,,
"Rahman, M. Sohel_2025-11-19T21:38:47","Rahman, M. Sohel",author,male,,,,,
"Lawson, Daniel J_2025-11-19T21:22:38","Lawson, Daniel J",author,male,,,,,
"Racimo, Fernando_2025-11-19T21:22:38","Racimo, Fernando",author,male,,,,,
"Moltke, Ida_2025-11-19T21:22:38","Moltke, Ida",author,female,,,,,
"Cassidy, Lara M_2025-11-19T21:22:38","Cassidy, Lara M",author,female,,,,,
"Jørsboe, Emil_2025-11-19T21:22:38","Jørsboe, Emil",author,male,,,,,
"Ingason, Andrés_2025-11-19T21:22:38","Ingason, Andrés",author,male,,,,,
"Buś, Magdalena M_2025-11-19T21:22:38","Buś, Magdalena M",author,female,,,,,
"Martiniano, Rui_2025-11-19T21:22:38","Martiniano, Rui",author,unknown,,,,,
"Bhérer, Claude_2025-11-19T21:22:38","Bhérer, Claude",author,male,,,,,
"Allmäe, Raili_2025-11-19T21:22:38","Allmäe, Raili",author,female,,,,,
"Scorrano, Gabriele_2025-11-19T21:22:38","Scorrano, Gabriele",author,unknown,,,,,
"McColl, Hugh_2025-11-19T21:22:38","McColl, Hugh",author,male,,,,,
"Fox, Allison_2025-11-19T21:22:38","Fox, Allison",author,female,,,,,
"Albrechtsen, Anders_2025-11-19T21:22:38","Albrechtsen, Anders",author,male,,,,,
"Schütz, Berit_2025-11-19T21:22:38","Schütz, Berit",author,female,,,,,
"Skar, Birgitte_2025-11-19T21:22:38","Skar, Birgitte",author,female,,,,,
"Błaszczyk, Dariusz_2025-11-19T21:22:38","Błaszczyk, Dariusz",author,male,,,,,
"Pezhemsky, Denis_2025-11-19T21:22:38","Pezhemsky, Denis",author,male,,,,,
"Lundstrøm, Inge_2025-11-19T21:22:38","Lundstrøm, Inge",author,unknown,,,,,
"Potekhina, Inna_2025-11-19T21:22:38","Potekhina, Inna",author,female,,,,,
"Muntoni, Italo M_2025-11-19T21:22:38","Muntoni, Italo M",author,male,,,,,
"Cheng, Jade_2025-11-19T21:22:38","Cheng, Jade",author,unknown,,,,,
"Stenderup, Jesper_2025-11-19T21:22:38","Stenderup, Jesper",author,male,,,,,
"Ma, Jilong_2025-11-19T21:22:38","Ma, Jilong",author,unknown,,,,,
"Peets, Jüri_2025-11-19T21:22:38","Peets, Jüri",author,female,,,,,
"Gustafsson, Jörgen_2025-11-19T21:22:38","Gustafsson, Jörgen",author,male,,,,,
"Iversen, Katrine H_2025-11-19T21:22:38","Iversen, Katrine H",author,female,,,,,
"Simpson, Linzi_2025-11-19T21:38:48","Simpson, Linzi",author,unknown,,,,,
"González-Garrido, Laura_2025-11-19T21:38:49",Laura González-Garrido,author,female,,,,,
"Gómez-González, Susana_2025-11-19T21:38:49","Gómez-González, Susana",author,female,,,,,
"Gonzalo-Orden, José Manuel_2025-11-19T21:38:49","Gonzalo-Orden, José Manuel",author,male,,,,,
Marcus J Thomson_2025-11-19T21:38:49,Marcus J Thomson,author,male,,,,,
Glen M MacDonald_2025-11-19T21:38:49,Glen M MacDonald,author,male,,,,,
Baazr A. Bicheev_2025-11-19T21:38:50,Baazr A. Bicheev,author,unknown,,,,,
Yeerda_2025-11-19T21:38:50,Yeerda,author,unknown,,,,,
"Filppula, Markku_2025-11-19T21:25:00","Filppula, Markku",author,male,,,,,
"Klemola, Juhani_2025-11-19T21:38:50","Klemola, Juhani",author,male,,,,,
"Huning, Thilo R._2025-11-19T21:38:50","Huning, Thilo R.",author,male,,,,,
"Wahl, Fabian_2025-11-19T21:38:50","Wahl, Fabian",author,male,,,,,
"Akbari, Suzanne Conklin_2025-11-19T21:21:09","Akbari, Suzanne Conklin",author,female,,,,,
"Desmond, Marilynn_2025-11-19T21:26:52","Desmond, Marilynn",author,female,,,,,
"Rust, Martha_2025-11-19T21:38:52","Rust, Martha",author,female,,,,,
"Wang, Yajin_2025-11-19T21:38:52","Wang, Yajin",author,male,,,,,
"Tao, Chao_2025-11-19T21:38:52","Tao, Chao",author,unknown,,,,,
"Zou, Bin_2025-11-19T21:38:52","Zou, Bin",author,male,,,,,
"Arseneault, Dominique_2025-11-19T21:22:42","Arseneault, Dominique",author,male,,,,,
"Boucher, Étienne_2025-11-19T21:38:55","Boucher, Étienne",author,male,,,,,
"Churakova (Sidorova), Olga V._2025-11-19T21:38:55","Churakova (Sidorova), Olga V.",author,female,,,,,
"Gennaretti, Fabio_2025-11-19T21:38:55","Gennaretti, Fabio",author,male,,,,,
"Crivellaro, Alan_2025-11-19T21:15:51","Crivellaro, Alan",author,male,,,,,
"Kirdyanov, Alexander V._2025-11-19T21:15:51","Kirdyanov, Alexander V.",author,male,,,,,
"Klippel, Lara_2025-11-19T21:38:55","Klippel, Lara",author,female,,,,,
"Ludescher, Josef_2025-11-19T21:38:55","Ludescher, Josef",author,male,,,,,
"Piermattei, Alma_2025-11-19T21:15:51",Alma Piermattei,author,female,,,,,
"Vaganov, Eugene A._2025-11-19T21:38:55","Vaganov, Eugene A.",author,male,,,,,
"Pirrone, Davide_2025-11-19T21:38:55","Pirrone, Davide",author,male,,,,,
"Bovolo, Francesca_2025-11-19T21:38:55","Bovolo, Francesca",author,female,,,,,
"Bruzzone, Lorenzo_2025-11-19T21:38:55","Bruzzone, Lorenzo",author,male,,,,,
"Dimitrov, Georgi P._2025-11-19T21:37:28","Dimitrov, Georgi P.",author,male,,,,,
"Petrov, Pavel_2025-11-19T21:38:55","Petrov, Pavel",author,male,,,,,
"Dimitrova, Inna_2025-11-19T21:38:55",Inna Dimitrova,author,female,,,,,
"Panayotova, Galina_2025-11-19T21:37:28",G. Panayotova,author,female,,,,,
"Garvanov, Ivan_2025-11-19T21:38:55","Garvanov, Ivan",author,male,,,,,
"Kovatcheva, Eugenia_2025-11-19T21:38:55","Kovatcheva, Eugenia",author,female,,,,,
"Petrova, Pepa_2025-11-19T21:37:28",P. Petrova,author,female,,,,,
"KOKKONEN, ANDREJ_2025-11-19T21:38:55","KOKKONEN, ANDREJ",author,male,,,,,
"MØLLER, JØRGEN_2025-11-19T21:38:55","MØLLER, JØRGEN",author,male,,,,,
"Rojasree, V_2025-11-19T21:38:56",V. Rojasree,author,unknown,,,,,
"Gnanajayanthi, J._2025-11-19T21:38:56",J. Gnanajayanthi,author,unknown,,,,,
"Savant, Sarah Bowen_2025-11-19T21:38:56","Savant, Sarah Bowen",author,female,,,,,
"Montazer Mahdi, Majid_2025-11-19T21:38:56","Montazer Mahdi, Majid",author,male,,,,,
"Álvarez-Pedrosa, Juan Antonio_2025-11-19T21:38:57","Álvarez-Pedrosa, Juan Antonio",author,male,,,,,
"Mendoza Tuñón, Julia_2025-11-19T21:38:57","Mendoza Tuñón, Julia",author,female,,,,,
"Romano Martín, Sandra_2025-11-19T21:38:57","Romano Martín, Sandra",author,female,,,,,
"Fernández Álvarez, Pilar Ma_2025-11-19T21:38:57","Fernández Álvarez, Pilar Ma",author,female,,,,,
"Manrique Antón, Teodoro_2025-11-19T21:38:57","Manrique Antón, Teodoro",author,male,,,,,
"Casas Olea, Matilde_2025-11-19T21:38:57","Casas Olea, Matilde",author,female,,,,,
"García de la Puente, Inés_2025-11-19T21:38:57","García de la Puente, Inés",author,female,,,,,
"Luján Martínez, Eugenio R._2025-11-19T21:38:57","Luján Martínez, Eugenio R.",author,male,,,,,
"Santos Marinas, Enrique_2025-11-19T21:38:57","Santos Marinas, Enrique",author,male,,,,,
"Yang, Bingjie_2025-11-19T21:16:08","Yang, Bingjie",author,female,,,,,
"Nielsen, Anne Birgitte_2025-11-19T21:16:08","Nielsen, Anne Birgitte",author,female,,,,,
"Ljung, Karl_2025-11-19T21:16:08","Ljung, Karl",author,male,,,,,
"Fahlgren, Elise_2025-11-19T21:16:08","Fahlgren, Elise",author,female,,,,,
"Hormes, Anne_2025-11-19T21:16:08","Hormes, Anne",author,female,,,,,
"López-Cilla, Ignacio_2025-11-19T21:38:58","López-Cilla, Ignacio",author,male,,,,,
"Galán, Luis A._2025-11-19T21:38:58","Galán, Luis A.",author,male,,,,,
"Blázquez, Ana_2025-11-19T21:38:58","Blázquez, Ana",author,female,,,,,
"Kireta, A. R._2025-11-19T21:38:58","Kireta, A. R.",author,unknown,,,,,
"Chraïbi, V. L. S._2025-11-19T21:38:58",Victoria L. Shaw Chraibi,author,unknown,,,,,
"O’Beirne, M. D._2025-11-19T21:38:58","O’Beirne, M. D.",author,unknown,,,,,
"Werne, J. P._2025-11-19T21:38:58","Werne, J. P.",author,male,,,,,
"Saros, J. E._2025-11-19T21:38:58","Saros, J. E.",author,unknown,,,,,
"Span, A. Tim_2025-11-19T21:38:59","Span, A. Tim",author,unknown,,,,,
"Rochester, Stuart T._2025-11-19T21:38:59","Rochester, Stuart T.",author,male,,,,,
"van Rensburg, Fika J._2025-11-19T21:38:59",Fika Janse van Rensburg,author,unknown,,,,,
"Jooste, Simon N._2025-11-19T21:38:59","Jooste, Simon N.",author,male,,,,,
"Potgieter, Johannes C._2025-11-19T21:38:59","Potgieter, Johannes C.",author,male,,,,,
"Eriksen, Stefka G._2025-11-19T21:17:39","Eriksen, Stefka G.",author,female,,,,,
"Langsholt Holmqvist, Karen_2025-11-19T21:39:45","Langsholt Holmqvist, Karen",author,female,,,,,
"Bandlien, B. x._2025-11-19T21:27:53","Bandlien, B. x.",author,male,,,,,
"Šefčáková, Alena_2025-11-19T21:15:52","Šefčáková, Alena",author,female,,,,,
"Thurzo, Milan_2025-11-19T21:39:02","Thurzo, Milan",author,male,,,,,
"Velemínská, Jana_2025-11-19T21:39:02","Velemínská, Jana",author,female,,,,,
"Knierzinger, W._2025-11-27T19:23:44","Knierzinger, W.",author,unknown,,,,,
"Drescher-Schneider, R._2025-11-27T19:23:44","Drescher-Schneider, R.",author,unknown,,,,,
K.-H. Knorr_2025-11-19T21:39:03,K.-H. Knorr,author,male,,,,,
"Drollinger, S._2025-11-27T19:23:44","Drollinger, S.",author,unknown,,,,,
"Limbeck, A._2025-11-27T19:23:44","Limbeck, A.",author,unknown,,,,,
"Brunnbauer, L._2025-11-27T19:23:44","Brunnbauer, L.",author,unknown,,,,,
"Horak, F._2025-11-27T19:23:44","Horak, F.",author,unknown,,,,,
"Festi, D._2025-11-27T19:23:44","Festi, D.",author,female,,,,,
"Wagreich, M._2025-11-27T19:23:44","Wagreich, M.",author,male,,,,,
Asia A. Sarakaeva_2025-11-19T21:39:03,Asia A. Sarakaeva,author,female,,,,,
Elina A. Sarakaeva_2025-11-19T21:39:03,Elina A. Sarakaeva,author,female,,,,,
"Zhabagin, Maxat_2025-11-19T21:39:03","Zhabagin, Maxat",author,male,,,,,
"Sabitov, Zhaxylyk_2025-11-19T21:39:03","Sabitov, Zhaxylyk",author,male,,,,,
"Tarlykov, Pavel_2025-11-19T21:39:03","Tarlykov, Pavel",author,male,,,,,
"Tazhigulova, Inkar_2025-11-19T21:39:03","Tazhigulova, Inkar",author,female,,,,,
"Junissova, Zukhra_2025-11-19T21:39:03","Junissova, Zukhra",author,female,,,,,
"Yerezhepov, Dauren_2025-11-19T21:39:03","Yerezhepov, Dauren",author,male,,,,,
"Akilzhanov, Rakhmetolla_2025-11-19T21:39:03","Akilzhanov, Rakhmetolla",author,male,,,,,
"Zholdybayeva, Elena_2025-11-19T21:39:03","Zholdybayeva, Elena",author,female,,,,,
"Wei, Lan-Hai_2025-11-19T21:39:03","Wei, Lan-Hai",author,unknown,,,,,
"Akilzhanova, Ainur_2025-11-19T21:39:03","Akilzhanova, Ainur",author,female,,,,,
"Marto, Anabela_2025-11-19T21:39:04","Marto, Anabela",author,female,,,,,
"Melo, Miguel_2025-11-19T21:39:04",Miguel Melo,author,male,,,,,
"Goncalves, Alexandrino_2025-11-19T21:39:04","Goncalves, Alexandrino",author,male,,,,,
"Bessa, Maximino_2025-11-19T21:39:04",Maximino Bessa,author,male,,,,,
"Holmqvist, Elisabeth_2025-11-19T21:39:05","Holmqvist, Elisabeth",author,female,,,,,
"Heinonen, Tuuli_2025-11-19T21:39:05","Heinonen, Tuuli",author,male,,,,,
"Väisänen, Riikka_2025-11-19T21:39:05","Väisänen, Riikka",author,female,,,,,
"Pihlman, Aki_2025-11-19T21:39:05","Pihlman, Aki",author,unknown,,,,,
"Koivisto, Andreas_2025-11-19T21:39:05","Koivisto, Andreas",author,male,,,,,
"Russow, Erki_2025-11-19T21:39:05","Russow, Erki",author,male,,,,,
"Kuusela, Jari-Matti_2025-11-19T21:39:07","Kuusela, Jari-Matti",author,male,,,,,
"Hakamäki, Ville_2025-11-19T21:39:07","Hakamäki, Ville",author,male,,,,,
"Evis, Laura_2025-11-19T21:39:07","Evis, Laura",author,female,,,,,
"Kingdom, Mandy_2025-11-19T21:39:07","Kingdom, Mandy",author,female,,,,,
"McKenzie, Catriona J_2025-11-19T21:39:07","McKenzie, Catriona J",author,female,,,,,
"Outram, Alan K._2025-11-19T21:17:09","Outram, Alan K.",author,male,,,,,
"Decsei, Janos_2025-11-19T21:39:08",János Décsei,author,male,,,,,
"Bechor, Benny_2025-11-19T21:17:56","Bechor, Benny",author,male,,,,,
"Sivan, Dorit_2025-11-19T21:17:57","Sivan, Dorit",author,female,,,,,
"Miko, Slobodan_2025-11-19T21:17:56","Miko, Slobodan",author,male,,,,,
"Hasan, Ozren_2025-11-19T21:17:56","Hasan, Ozren",author,male,,,,,
"Grisonic, Maja_2025-11-19T21:17:56","Grisonic, Maja",author,female,,,,,
"Rossi, Irena Radić_2025-11-19T21:17:56","Rossi, Irena Radić",author,female,,,,,
"Lorentzen, B._2025-11-19T21:39:08","Lorentzen, B.",author,male,,,,,
"Artioli, G._2025-11-19T21:39:08","Artioli, G.",author,male,,,,,
